timestamp,aqi,pm2_5,pm10,o3,no2,co,so2,temperature,pressure,humidity,wind_speed,wind_direction,hour,day,day_of_week,month,is_weekend,hour_category
2025-11-06 12:00:00,140,44.6,61.5,167.0,20.0,547.0,32.4,0.0,0,0,0.0,0,12,6,3,11,0,2
2025-11-06 13:00:00,142,52.4,67.3,139.0,28.4,681.0,28.8,0.0,0,0,0.0,0,13,6,3,11,0,2
2025-11-06 14:00:00,144,54.0,70.1,99.0,40.1,891.0,24.0,0.0,0,0,0.0,0,14,6,3,11,0,2
2025-11-06 15:00:00,143,53.9,72.4,66.0,50.7,1070.0,20.6,0.0,0,0,0.0,0,15,6,3,11,0,2
2025-11-06 16:00:00,143,53.9,74.3,45.0,59.2,1206.0,20.5,0.0,0,0,0.0,0,16,6,3,11,0,2
2025-11-06 17:00:00,143,56.6,78.5,31.0,66.5,1311.0,21.8,0.0,0,0,0.0,0,17,6,3,11,0,3
2025-11-06 18:00:00,142,61.5,85.7,21.0,70.4,1308.0,22.5,0.0,0,0,0.0,0,18,6,3,11,0,3
2025-11-06 19:00:00,142,63.3,86.6,16.0,69.7,1117.0,21.4,0.0,0,0,0.0,0,19,6,3,11,0,3
2025-11-06 20:00:00,141,60.5,81.7,15.0,65.6,819.0,19.6,0.0,0,0,0.0,0,20,6,3,11,0,3
2025-11-06 21:00:00,140,55.3,77.1,17.0,59.3,575.0,17.9,0.0,0,0,0.0,0,21,6,3,11,0,0
2025-11-06 22:00:00,140,50.5,73.3,23.0,48.6,408.0,16.2,0.0,0,0,0.0,0,22,6,3,11,0,0
2025-11-06 23:00:00,139,46.3,70.3,32.0,35.7,295.0,14.6,0.0,0,0,0.0,0,23,6,3,11,0,0
2025-11-07 00:00:00,139,41.2,63.8,45.0,23.1,336.0,12.2,0.0,0,0,0.0,0,0,7,4,11,0,0
2025-11-07 01:00:00,138,40.5,62.4,35.0,31.9,685.0,13.3,0.0,0,0,0.0,0,1,7,4,11,0,0
2025-11-07 02:00:00,137,45.2,65.9,22.0,43.5,1188.0,14.9,0.0,0,0,0.0,0,2,7,4,11,0,0
2025-11-07 03:00:00,136,51.8,70.5,23.0,48.8,1477.0,17.4,0.0,0,0,0.0,0,3,7,4,11,0,0
2025-11-07 04:00:00,134,51.5,75.2,52.0,41.9,1344.0,21.8,0.0,0,0,0.0,0,4,7,4,11,0,0
2025-11-07 05:00:00,133,49.2,81.0,95.0,28.7,998.0,27.0,0.0,0,0,0.0,0,5,7,4,11,0,0
2025-11-07 06:00:00,132,41.1,65.2,130.0,17.6,696.0,30.1,0.0,0,0,0.0,0,6,7,4,11,0,1
2025-11-07 07:00:00,132,31.2,46.1,148.0,11.4,520.0,29.0,0.0,0,0,0.0,0,7,7,4,11,0,1
2025-11-07 08:00:00,131,31.2,45.3,158.0,7.3,390.0,25.7,0.0,0,0,0.0,0,8,7,4,11,0,1
2025-11-07 09:00:00,130,32.7,46.9,161.0,6.0,320.0,23.1,0.0,0,0,0.0,0,9,7,4,11,0,1
2025-11-07 10:00:00,130,34.0,48.1,156.0,7.9,314.0,22.5,0.0,0,0,0.0,0,10,7,4,11,0,2
2025-11-07 11:00:00,130,34.8,48.7,145.0,12.6,369.0,22.5,0.0,0,0,0.0,0,11,7,4,11,0,2
2025-11-07 12:00:00,130,34.2,45.1,127.0,18.8,491.0,22.5,0.0,0,0,0.0,0,12,7,4,11,0,2
2025-11-07 13:00:00,129,40.5,51.5,104.0,27.6,741.0,20.6,0.0,0,0,0.0,0,13,7,4,11,0,2
2025-11-07 14:00:00,127,41.9,53.8,72.0,39.6,1058.0,18.0,0.0,0,0,0.0,0,14,7,4,11,0,2
2025-11-07 15:00:00,126,42.3,54.1,49.0,47.2,1272.0,15.9,0.0,0,0,0.0,0,15,7,4,11,0,2
2025-11-07 16:00:00,125,42.5,54.1,45.0,46.7,1317.0,14.8,0.0,0,0,0.0,0,16,7,4,11,0,2
2025-11-07 17:00:00,124,42.8,54.4,51.0,41.8,1260.0,14.3,0.0,0,0,0.0,0,17,7,4,11,0,3
2025-11-07 18:00:00,122,43.5,55.1,57.0,36.4,1125.0,13.6,0.0,0,0,0.0,0,18,7,4,11,0,3
2025-11-07 19:00:00,120,43.5,55.1,60.0,31.4,865.0,12.5,0.0,0,0,0.0,0,19,7,4,11,0,3
2025-11-07 20:00:00,118,42.4,54.1,63.0,25.8,527.0,11.3,0.0,0,0,0.0,0,20,7,4,11,0,3
2025-11-07 21:00:00,116,41.0,52.6,66.0,21.1,284.0,10.4,0.0,0,0,0.0,0,21,7,4,11,0,0
2025-11-07 22:00:00,115,39.2,49.8,69.0,16.1,141.0,9.7,0.0,0,0,0.0,0,22,7,4,11,0,0
2025-11-07 23:00:00,114,37.7,47.7,71.0,11.9,91.0,9.3,0.0,0,0,0.0,0,23,7,4,11,0,0
2025-11-08 00:00:00,113,39.0,49.8,61.0,16.3,292.0,10.4,0.0,0,0,0.0,0,0,8,5,11,1,0
2025-11-08 01:00:00,113,41.0,52.5,48.0,29.1,1043.0,13.0,0.0,0,0,0.0,0,1,8,5,11,1,0
2025-11-08 02:00:00,113,50.4,63.1,32.0,46.1,2044.0,16.8,0.0,0,0,0.0,0,2,8,5,11,1,0
2025-11-08 03:00:00,113,56.3,67.3,30.0,54.4,2548.0,20.1,0.0,0,0,0.0,0,3,8,5,11,1,0
2025-11-08 04:00:00,114,51.9,62.9,55.0,45.5,2060.0,22.9,0.0,0,0,0.0,0,4,8,5,11,1,0
2025-11-08 05:00:00,114,44.8,58.6,93.0,27.9,1074.0,25.4,0.0,0,0,0.0,0,5,8,5,11,1,0
2025-11-08 06:00:00,113,39.2,51.7,123.0,13.9,329.0,26.5,0.0,0,0,0.0,0,6,8,5,11,1,1
2025-11-08 07:00:00,113,35.0,46.4,137.0,8.1,141.0,25.5,0.0,0,0,0.0,0,7,8,5,11,1,1
2025-11-08 08:00:00,114,34.1,45.4,143.0,5.9,194.0,23.2,0.0,0,0,0.0,0,8,8,5,11,1,1
2025-11-08 09:00:00,114,33.6,45.3,143.0,5.5,269.0,21.2,0.0,0,0,0.0,0,9,8,5,11,1,1
2025-11-08 10:00:00,114,32.7,45.5,135.0,5.6,277.0,20.2,0.0,0,0,0.0,0,10,8,5,11,1,2
2025-11-08 11:00:00,114,31.9,46.7,121.0,7.5,307.0,19.6,0.0,0,0,0.0,0,11,8,5,11,1,2
2025-11-08 12:00:00,113,36.6,52.3,109.0,13.0,414.0,20.6,0.0,0,0,0.0,0,12,8,5,11,1,2
2025-11-08 13:00:00,114,41.6,54.7,85.0,26.8,618.0,19.6,0.0,0,0,0.0,0,13,8,5,11,1,2
2025-11-08 14:00:00,114,45.5,59.5,52.0,46.0,898.0,18.2,0.0,0,0,0.0,0,14,8,5,11,1,2
2025-11-08 15:00:00,114,47.5,63.1,26.0,61.0,1246.0,17.5,0.0,0,0,0.0,0,15,8,5,11,1,2
2025-11-08 16:00:00,115,48.4,65.4,15.0,68.2,1767.0,18.1,0.0,0,0,0.0,0,16,8,5,11,1,2
2025-11-08 17:00:00,115,50.8,70.3,11.0,71.4,2355.0,19.3,0.0,0,0,0.0,0,17,8,5,11,1,3
2025-11-08 18:00:00,116,54.6,78.2,10.0,71.7,2682.0,19.8,0.0,0,0,0.0,0,18,8,5,11,1,3
2025-11-08 19:00:00,117,56.0,83.8,10.0,69.2,2549.0,18.9,0.0,0,0,0.0,0,19,8,5,11,1,3
2025-11-08 20:00:00,119,53.8,83.8,13.0,64.0,2155.0,17.3,0.0,0,0,0.0,0,20,8,5,11,1,3
2025-11-08 21:00:00,120,49.1,78.2,17.0,57.6,1773.0,15.9,0.0,0,0,0.0,0,21,8,5,11,1,0
2025-11-08 22:00:00,121,44.6,72.6,22.0,48.6,1419.0,14.7,0.0,0,0,0.0,0,22,8,5,11,1,0
2025-11-08 23:00:00,121,42.3,71.9,27.0,38.4,1077.0,13.7,0.0,0,0,0.0,0,23,8,5,11,1,0
2025-11-09 00:00:00,122,48.5,84.1,24.0,37.7,969.0,14.7,0.0,0,0,0.0,0,0,9,6,11,1,0
2025-11-09 01:00:00,123,53.4,89.6,16.0,41.6,1341.0,16.8,0.0,0,0,0.0,0,1,9,6,11,1,0
2025-11-09 02:00:00,124,66.4,103.1,7.0,46.4,1947.0,19.8,0.0,0,0,0.0,0,2,9,6,11,1,0
2025-11-09 03:00:00,126,82.9,112.9,9.0,46.9,2276.0,23.3,0.0,0,0,0.0,0,3,9,6,11,1,0
2025-11-09 04:00:00,128,55.3,91.5,34.0,38.9,2050.0,27.9,0.0,0,0,0.0,0,4,9,6,11,1,0
2025-11-09 05:00:00,129,41.6,82.2,70.0,26.6,1547.0,32.9,0.0,0,0,0.0,0,5,9,6,11,1,0
2025-11-09 06:00:00,128,37.7,75.0,100.0,16.5,1089.0,35.7,0.0,0,0,0.0,0,6,9,6,11,1,1
2025-11-09 07:00:00,128,35.6,68.5,118.0,11.1,766.0,34.6,0.0,0,0,0.0,0,7,9,6,11,1,1
2025-11-09 08:00:00,128,33.4,62.2,129.0,8.1,489.0,31.4,0.0,0,0,0.0,0,8,9,6,11,1,1
2025-11-09 09:00:00,128,31.8,58.4,133.0,6.8,312.0,28.4,0.0,0,0,0.0,0,9,9,6,11,1,1
2025-11-09 10:00:00,128,30.3,55.5,127.0,6.3,228.0,26.5,0.0,0,0,0.0,0,10,9,6,11,1,2
2025-11-09 11:00:00,128,28.4,52.5,114.0,7.6,244.0,24.9,0.0,0,0,0.0,0,11,9,6,11,1,2
2025-11-09 12:00:00,128,28.2,50.4,107.0,13.1,435.0,25.7,0.0,0,0,0.0,0,12,9,6,11,1,2
2025-11-09 13:00:00,127,30.9,48.9,80.0,27.5,928.0,23.8,0.0,0,0,0.0,0,13,9,6,11,1,2
2025-11-09 14:00:00,126,34.3,49.8,43.0,47.4,1596.0,21.1,0.0,0,0,0.0,0,14,9,6,11,1,2
2025-11-09 15:00:00,124,35.7,50.4,15.0,62.5,2131.0,19.5,0.0,0,0,0.0,0,15,9,6,11,1,2
2025-11-09 16:00:00,123,37.4,51.6,6.0,68.1,2452.0,20.0,0.0,0,0,0.0,0,16,9,6,11,1,2
2025-11-09 17:00:00,122,41.2,57.0,5.0,68.8,2639.0,21.5,0.0,0,0,0.0,0,17,9,6,11,1,3
2025-11-09 18:00:00,121,46.2,64.0,6.0,68.8,2629.0,22.5,0.0,0,0,0.0,0,18,9,6,11,1,3
2025-11-09 19:00:00,120,48.7,67.8,5.0,69.8,2304.0,22.3,0.0,0,0,0.0,0,19,9,6,11,1,3
2025-11-09 20:00:00,119,48.1,68.2,4.0,70.0,1782.0,21.7,0.0,0,0,0.0,0,20,9,6,11,1,3
2025-11-09 21:00:00,119,44.6,64.3,5.0,67.7,1345.0,20.6,0.0,0,0,0.0,0,21,9,6,11,1,0
2025-11-09 22:00:00,118,38.9,56.2,9.0,60.3,1004.0,18.7,0.0,0,0,0.0,0,22,9,6,11,1,0
2025-11-09 23:00:00,118,32.8,47.3,15.0,50.4,749.0,16.4,0.0,0,0,0.0,0,23,9,6,11,1,0
2025-11-10 00:00:00,117,30.4,46.3,26.0,37.6,831.0,13.8,0.0,0,0,0.0,0,0,10,0,11,0,0
2025-11-10 01:00:00,115,33.9,51.1,19.0,41.7,1649.0,15.9,0.0,0,0,0.0,0,1,10,0,11,0,0
2025-11-10 02:00:00,113,44.7,62.4,11.0,47.0,2806.0,18.9,0.0,0,0,0.0,0,2,10,0,11,0,0
2025-11-10 03:00:00,111,57.3,70.8,14.0,47.3,3355.0,22.2,0.0,0,0,0.0,0,3,10,0,11,0,0
2025-11-10 04:00:00,108,37.0,51.5,40.0,38.1,2678.0,26.2,0.0,0,0,0.0,0,4,10,0,11,0,0
2025-11-10 05:00:00,106,27.1,43.9,77.0,24.0,1394.0,30.4,0.0,0,0,0.0,0,5,10,0,11,0,0
2025-11-10 06:00:00,104,26.4,41.9,108.0,12.9,420.0,32.8,0.0,0,0,0.0,0,6,10,0,11,0,1
2025-11-10 07:00:00,103,25.6,38.9,127.0,8.0,157.0,31.9,0.0,0,0,0.0,0,7,10,0,11,0,1
2025-11-10 08:00:00,102,24.9,36.4,140.0,6.2,204.0,29.2,0.0,0,0,0.0,0,8,10,0,11,0,1
2025-11-10 09:00:00,101,24.7,35.9,144.0,5.9,278.0,26.7,0.0,0,0,0.0,0,9,10,0,11,0,1
2025-11-10 10:00:00,101,23.8,34.5,139.0,5.5,264.0,25.1,0.0,0,0,0.0,0,10,10,0,11,0,2
2025-11-10 11:00:00,100,22.5,32.8,126.0,6.6,277.0,23.7,0.0,0,0,0.0,0,11,10,0,11,0,2
2025-11-10 12:00:00,99,21.9,30.9,108.0,12.5,381.0,23.0,0.0,0,0,0.0,0,12,10,0,11,0,2
2025-11-10 13:00:00,99,26.0,33.1,81.0,28.9,628.0,21.8,0.0,0,0,0.0,0,13,10,0,11,0,2
2025-11-10 14:00:00,99,31.0,37.3,45.0,51.6,965.0,20.2,0.0,0,0,0.0,0,14,10,0,11,0,2
2025-11-10 15:00:00,98,34.7,41.0,17.0,68.8,1300.0,19.7,0.0,0,0,0.0,0,15,10,0,11,0,2
2025-11-10 16:00:00,98,39.6,46.7,7.0,75.1,1651.0,21.5,0.0,0,0,0.0,0,16,10,0,11,0,2
2025-11-10 17:00:00,98,45.4,53.8,7.0,75.9,2000.0,24.5,0.0,0,0,0.0,0,17,10,0,11,0,3
2025-11-10 18:00:00,99,50.3,59.6,7.0,75.9,2202.0,26.7,0.0,0,0,0.0,0,18,10,0,11,0,3
2025-11-10 19:00:00,99,52.2,62.2,6.0,76.8,2172.0,27.3,0.0,0,0,0.0,0,19,10,0,11,0,3
2025-11-10 20:00:00,99,51.9,62.6,6.0,76.9,1995.0,27.1,0.0,0,0,0.0,0,20,10,0,11,0,3
2025-11-10 21:00:00,100,50.9,61.9,6.0,75.8,1774.0,26.5,0.0,0,0,0.0,0,21,10,0,11,0,0
2025-11-10 22:00:00,100,51.1,61.5,6.0,73.1,1446.0,25.3,0.0,0,0,0.0,0,22,10,0,11,0,0
2025-11-10 23:00:00,101,50.6,60.8,5.0,69.1,1075.0,23.8,0.0,0,0,0.0,0,23,10,0,11,0,0
2025-11-11 00:00:00,103,50.5,60.8,5.0,65.6,958.0,22.7,0.0,0,0,0.0,0,0,11,1,11,0,0
2025-11-11 01:00:00,105,56.3,64.5,2.0,62.2,1394.0,21.5,0.0,0,0,0.0,0,1,11,1,11,0,0
2025-11-11 02:00:00,108,68.0,74.5,0.0,57.0,2085.0,20.3,0.0,0,0,0.0,0,2,11,1,11,0,0
2025-11-11 03:00:00,110,82.7,86.6,7.0,49.9,2434.0,22.7,0.0,0,0,0.0,0,3,11,1,11,0,0
2025-11-11 04:00:00,113,48.9,57.9,37.0,39.5,2077.0,32.9,0.0,0,0,0.0,0,4,11,1,11,0,0
2025-11-11 05:00:00,114,29.3,41.8,78.0,27.1,1378.0,46.8,0.0,0,0,0.0,0,5,11,1,11,0,0
2025-11-11 06:00:00,114,25.6,34.0,112.0,17.4,829.0,55.2,0.0,0,0,0.0,0,6,11,1,11,0,1
2025-11-11 07:00:00,114,26.4,33.4,134.0,12.0,638.0,53.1,0.0,0,0,0.0,0,7,11,1,11,0,1
2025-11-11 08:00:00,114,27.1,33.4,150.0,9.1,596.0,45.6,0.0,0,0,0.0,0,8,11,1,11,0,1
2025-11-11 09:00:00,115,27.5,33.4,157.0,8.0,571.0,38.9,0.0,0,0,0.0,0,9,11,1,11,0,1
2025-11-11 10:00:00,115,27.3,33.1,156.0,7.4,496.0,35.5,0.0,0,0,0.0,0,10,11,1,11,0,2
2025-11-11 11:00:00,115,26.5,32.0,146.0,8.6,438.0,33.0,0.0,0,0,0.0,0,11,11,1,11,0,2
2025-11-11 12:00:00,116,22.8,27.8,128.0,13.5,458.0,28.9,0.0,0,0,0.0,0,12,11,1,11,0,2
2025-11-11 13:00:00,116,26.8,31.0,97.0,30.6,609.0,26.5,0.0,0,0,0.0,0,13,11,1,11,0,2
2025-11-11 14:00:00,116,31.1,34.8,54.0,54.2,839.0,23.2,0.0,0,0,0.0,0,14,11,1,11,0,2
2025-11-11 15:00:00,116,32.8,36.6,21.0,72.0,1054.0,21.3,0.0,0,0,0.0,0,15,11,1,11,0,2
2025-11-11 16:00:00,116,36.1,40.7,10.0,78.2,1269.0,22.2,0.0,0,0,0.0,0,16,11,1,11,0,2
2025-11-11 17:00:00,115,40.9,46.4,10.0,78.6,1469.0,24.5,0.0,0,0,0.0,0,17,11,1,11,0,3
2025-11-11 18:00:00,115,46.1,52.3,10.0,77.7,1520.0,26.0,0.0,0,0,0.0,0,18,11,1,11,0,3
2025-11-11 19:00:00,114,48.7,55.4,8.0,77.5,1303.0,25.7,0.0,0,0,0.0,0,19,11,1,11,0,3
2025-11-11 20:00:00,114,46.6,53.6,6.0,76.0,937.0,24.6,0.0,0,0,0.0,0,20,11,1,11,0,3
2025-11-11 21:00:00,113,42.0,48.8,7.0,71.7,645.0,23.1,0.0,0,0,0.0,0,21,11,1,11,0,0
2025-11-11 22:00:00,112,35.4,41.1,13.0,61.5,476.0,20.7,0.0,0,0,0.0,0,22,11,1,11,0,0
2025-11-11 23:00:00,111,29.6,35.0,21.0,48.5,381.0,17.8,0.0,0,0,0.0,0,23,11,1,11,0,0
2025-11-12 00:00:00,109,31.8,39.0,22.0,43.3,437.0,15.8,0.0,0,0,0.0,0,0,12,2,11,0,0
2025-11-12 01:00:00,107,33.5,39.8,16.0,46.4,796.0,16.6,0.0,0,0,0.0,0,1,12,2,11,0,0
2025-11-12 02:00:00,104,42.5,49.1,10.0,50.3,1305.0,17.8,0.0,0,0,0.0,0,2,12,2,11,0,0
2025-11-12 03:00:00,102,49.2,55.1,16.0,49.5,1582.0,20.4,0.0,0,0,0.0,0,3,12,2,11,0,0
2025-11-12 04:00:00,99,33.1,42.0,45.0,39.7,1394.0,25.8,0.0,0,0,0.0,0,4,12,2,11,0,0
2025-11-12 05:00:00,97,22.7,32.9,87.0,25.4,973.0,32.4,0.0,0,0,0.0,0,5,12,2,11,0,0
2025-11-12 06:00:00,97,21.9,29.3,122.0,14.1,631.0,36.8,0.0,0,0,0.0,0,6,12,2,11,0,1
2025-11-12 07:00:00,97,23.3,29.5,143.0,9.0,490.0,36.9,0.0,0,0,0.0,0,7,12,2,11,0,1
2025-11-12 08:00:00,96,24.2,30.4,157.0,7.0,428.0,34.7,0.0,0,0,0.0,0,8,12,2,11,0,1
2025-11-12 09:00:00,96,25.1,31.9,163.0,6.7,397.0,32.6,0.0,0,0,0.0,0,9,12,2,11,0,1
2025-11-12 10:00:00,96,25.5,32.6,160.0,7.4,369.0,31.7,0.0,0,0,0.0,0,10,12,2,11,0,2
2025-11-12 11:00:00,96,25.0,32.2,148.0,9.9,373.0,30.8,0.0,0,0,0.0,0,11,12,2,11,0,2
2025-11-12 12:00:00,96,24.2,30.2,137.0,15.0,441.0,32.7,0.0,0,0,0.0,0,12,12,2,11,0,2
2025-11-12 13:00:00,104,26.7,32.1,109.0,25.2,624.0,29.1,0.0,0,0,0.0,0,13,12,2,11,0,2
2025-11-12 14:00:00,109,26.5,32.2,69.0,39.3,871.0,24.1,0.0,0,0,0.0,0,14,12,2,11,0,2
2025-11-12 15:00:00,98,26.3,32.1,39.0,50.4,1070.0,20.3,0.0,0,0,0.0,0,15,12,2,11,0,2
2025-11-12 16:00:00,95,26.8,32.9,27.0,56.0,1200.0,18.8,0.0,0,0,0.0,0,16,12,2,11,0,2
2025-11-12 17:00:00,94,28.0,34.5,23.0,58.5,1281.0,18.5,0.0,0,0,0.0,0,17,12,2,11,0,3
2025-11-12 18:00:00,93,30.7,37.8,23.0,58.1,1258.0,18.0,0.0,0,0,0.0,0,18,12,2,11,0,3
2025-11-12 19:00:00,92,33.2,41.3,24.0,54.1,1056.0,16.7,0.0,0,0,0.0,0,19,12,2,11,0,3
2025-11-12 20:00:00,91,31.8,40.0,28.0,47.2,751.0,15.1,0.0,0,0,0.0,0,20,12,2,11,0,3
2025-11-12 21:00:00,90,27.6,36.0,33.0,40.0,509.0,14.0,0.0,0,0,0.0,0,21,12,2,11,0,0
2025-11-12 22:00:00,88,24.0,33.4,39.0,31.8,358.0,13.3,0.0,0,0,0.0,0,22,12,2,11,0,0
2025-11-12 23:00:00,88,21.7,32.2,45.0,23.3,272.0,13.1,0.0,0,0,0.0,0,23,12,2,11,0,0
2025-11-13 00:00:00,87,23.9,35.9,39.0,24.3,336.0,13.5,0.0,0,0,0.0,0,0,13,3,11,0,0
2025-11-13 01:00:00,86,26.1,39.1,30.0,31.9,707.0,14.7,0.0,0,0,0.0,0,1,13,3,11,0,0
2025-11-13 02:00:00,86,33.9,46.7,18.0,41.9,1230.0,16.6,0.0,0,0,0.0,0,2,13,3,11,0,0
2025-11-13 03:00:00,85,38.4,50.2,21.0,46.1,1524.0,20.5,0.0,0,0,0.0,0,3,13,3,11,0,0
2025-11-13 04:00:00,84,32.4,46.3,49.0,38.8,1356.0,28.5,0.0,0,0,0.0,0,4,13,3,11,0,0
2025-11-13 05:00:00,84,22.9,42.7,92.0,25.6,960.0,38.4,0.0,0,0,0.0,0,5,13,3,11,0,0
2025-11-13 06:00:00,84,22.2,37.4,127.0,15.0,656.0,44.7,0.0,0,0,0.0,0,6,13,3,11,0,1
2025-11-13 07:00:00,84,24.0,36.4,148.0,10.1,586.0,44.3,0.0,0,0,0.0,0,7,13,3,11,0,1
2025-11-13 08:00:00,84,24.3,37.1,163.0,7.7,609.0,40.3,0.0,0,0,0.0,0,8,13,3,11,0,1
2025-11-13 09:00:00,84,24.8,37.8,170.0,7.1,620.0,36.7,0.0,0,0,0.0,0,9,13,3,11,0,1
2025-11-13 10:00:00,84,25.1,38.1,170.0,7.8,557.0,35.3,0.0,0,0,0.0,0,10,13,3,11,0,2
2025-11-13 11:00:00,84,25.6,38.0,163.0,10.3,483.0,34.4,0.0,0,0,0.0,0,11,13,3,11,0,2
2025-11-13 12:00:00,97,24.2,32.6,152.0,14.8,483.0,35.0,0.0,0,0,0.0,0,12,13,3,11,0,2
2025-11-13 13:00:00,119,30.9,37.6,124.0,23.4,629.0,31.1,0.0,0,0,0.0,0,13,13,3,11,0,2
2025-11-13 14:00:00,125,30.3,37.0,85.0,35.2,849.0,25.6,0.0,0,0,0.0,0,14,13,3,11,0,2
2025-11-13 15:00:00,116,27.9,34.8,55.0,43.8,1011.0,21.3,0.0,0,0,0.0,0,15,13,3,11,0,2
2025-11-13 16:00:00,97,26.7,33.8,44.0,45.9,1070.0,19.5,0.0,0,0,0.0,0,16,13,3,11,0,2
2025-11-13 17:00:00,85,27.6,34.8,41.0,44.8,1071.0,18.8,0.0,0,0,0.0,0,17,13,3,11,0,3
2025-11-13 18:00:00,85,29.8,37.0,39.0,43.8,1011.0,18.2,0.0,0,0,0.0,0,18,13,3,11,0,3
2025-11-13 19:00:00,85,31.7,38.4,33.0,44.2,856.0,17.3,0.0,0,0,0.0,0,19,13,3,11,0,3
2025-11-13 20:00:00,85,32.1,38.5,27.0,44.7,641.0,16.5,0.0,0,0,0.0,0,20,13,3,11,0,3
2025-11-13 21:00:00,85,31.8,38.1,23.0,44.3,471.0,15.8,0.0,0,0,0.0,0,21,13,3,11,0,0
2025-11-13 22:00:00,85,30.7,37.1,21.0,41.8,334.0,14.9,0.0,0,0,0.0,0,22,13,3,11,0,0
2025-11-13 23:00:00,86,29.3,35.6,20.0,38.3,241.0,14.0,0.0,0,0,0.0,0,23,13,3,11,0,0
2025-11-14 00:00:00,86,30.6,37.4,15.0,41.6,332.0,14.3,0.0,0,0,0.0,0,0,14,4,11,0,0
2025-11-14 01:00:00,87,31.4,37.4,10.0,44.4,808.0,15.6,0.0,0,0,0.0,0,1,14,4,11,0,0
2025-11-14 02:00:00,87,39.2,44.7,4.0,47.8,1468.0,17.9,0.0,0,0,0.0,0,2,14,4,11,0,0
2025-11-14 03:00:00,88,50.5,55.3,11.0,47.2,1841.0,22.0,0.0,0,0,0.0,0,3,14,4,11,0,0
2025-11-14 04:00:00,89,39.2,47.0,42.0,39.0,1652.0,30.8,0.0,0,0,0.0,0,4,14,4,11,0,0
2025-11-14 05:00:00,89,25.3,37.4,86.0,26.7,1178.0,41.5,0.0,0,0,0.0,0,5,14,4,11,0,0
2025-11-14 06:00:00,89,20.8,31.9,122.0,16.7,775.0,47.2,0.0,0,0,0.0,0,6,14,4,11,0,1
2025-11-14 07:00:00,89,18.3,27.5,141.0,11.1,569.0,43.3,0.0,0,0,0.0,0,7,14,4,11,0,1
2025-11-14 08:00:00,89,17.7,25.6,151.0,7.7,434.0,34.5,0.0,0,0,0.0,0,8,14,4,11,0,1
2025-11-14 09:00:00,88,18.1,25.6,156.0,6.5,357.0,27.6,0.0,0,0,0.0,0,9,14,4,11,0,1
2025-11-14 10:00:00,88,18.5,26.0,157.0,7.0,341.0,25.9,0.0,0,0,0.0,0,10,14,4,11,0,2
2025-11-14 11:00:00,87,18.7,26.4,151.0,9.6,382.0,26.3,0.0,0,0,0.0,0,11,14,4,11,0,2
2025-11-14 12:00:00,87,17.0,22.6,140.0,14.5,455.0,26.7,0.0,0,0,0.0,0,12,14,4,11,0,2
2025-11-14 13:00:00,101,27.0,31.9,114.0,24.6,549.0,24.6,0.0,0,0,0.0,0,13,14,4,11,0,2
2025-11-14 14:00:00,107,27.0,32.6,78.0,38.7,676.0,21.7,0.0,0,0,0.0,0,14,14,4,11,0,2
2025-11-14 15:00:00,98,25.1,31.7,50.0,49.3,844.0,19.5,0.0,0,0,0.0,0,15,14,4,11,0,2
2025-11-14 16:00:00,85,25.0,32.2,38.0,53.2,1131.0,19.0,0.0,0,0,0.0,0,16,14,4,11,0,2
2025-11-14 17:00:00,85,27.1,34.6,34.0,53.7,1459.0,19.2,0.0,0,0,0.0,0,17,14,4,11,0,3
2025-11-14 18:00:00,85,31.4,38.8,30.0,53.8,1601.0,19.0,0.0,0,0,0.0,0,18,14,4,11,0,3
2025-11-14 19:00:00,85,34.9,40.7,24.0,54.8,1401.0,17.8,0.0,0,0,0.0,0,19,14,4,11,0,3
2025-11-14 20:00:00,85,34.1,38.6,18.0,55.4,1016.0,16.3,0.0,0,0,0.0,0,20,14,4,11,0,3
2025-11-14 21:00:00,86,31.5,35.4,15.0,54.1,691.0,15.0,0.0,0,0,0.0,0,21,14,4,11,0,0
2025-11-14 22:00:00,86,28.9,32.2,16.0,48.9,467.0,14.0,0.0,0,0,0.0,0,22,14,4,11,0,0
2025-11-14 23:00:00,85,26.4,29.3,19.0,41.9,303.0,13.3,0.0,0,0,0.0,0,23,14,4,11,0,0
2025-11-15 00:00:00,85,29.7,34.0,9.0,48.7,326.0,13.2,0.0,0,0,0.0,0,0,15,5,11,1,0
2025-11-15 01:00:00,85,30.0,34.0,6.0,49.7,723.0,14.8,0.0,0,0,0.0,0,1,15,5,11,1,0
2025-11-15 02:00:00,85,38.3,42.3,3.0,50.7,1307.0,17.2,0.0,0,0,0.0,0,2,15,5,11,1,0
2025-11-15 03:00:00,85,51.1,54.5,11.0,48.1,1641.0,21.1,0.0,0,0,0.0,0,3,15,5,11,1,0
2025-11-15 04:00:00,85,42.0,48.1,41.0,38.8,1467.0,28.2,0.0,0,0,0.0,0,4,15,5,11,1,0
2025-11-15 05:00:00,85,25.0,37.5,82.0,25.9,1044.0,36.7,0.0,0,0,0.0,0,5,15,5,11,1,0
2025-11-15 06:00:00,85,19.4,29.3,116.0,15.7,705.0,41.9,0.0,0,0,0.0,0,6,15,5,11,1,1
2025-11-15 07:00:00,85,18.1,25.3,137.0,10.3,577.0,41.1,0.0,0,0,0.0,0,7,15,5,11,1,1
